Package,New Name of Package,Package Priority,Developer in Master List,PR Number,Link of PR Raised,PR Status,PR Creation Date,Upgrade Required,Final Upgrade Decision (Y/N),Build Status,Version in Build Status,Release in Build Status,Download Success,Number SRPMs downloaded,Dowloaded SRPM 1,Dowloaded SRPM 2,Dowloaded SRPM 3,Version Downloaded SRPM,Release Downloaded SRPM,Package location info,Package Version in 3.0-dev,Bulk Build Success,Bulk Build Number of SRPMs,Developer from under review sheet,Under Review PR Link,Reviewer,Review Status,PR Origin,TopicBranch,Additional Bulk Build Status
perl-BDB,NA,P1,Jyoti,11782,https://github.com/microsoft/azurelinux/pull/11782,MERGED,2025-01-06T09:58:49Z,Revisit No Bld Ver,Revisit No Bld Ver,Not Found,Not Found,Not Found,1,1,perl-BDB-1.92-25.fc41.src.rpm,Default Initialized,Default Initialized,1.92,25.fc41,EXISTS_IN_EXT,1.92,N,0,Sumit,NA,NA,NA,https://github.com/jykanase/azurelinux.git,topic_perl-BDB,Built
perl-BSD-Resource,NA,NA,NA,NA,NA,NA,NA,N,N,Built,1.291.100,12.azl3,1,1,perl-BSD-Resource-1.291.100-27.fc41.src.rpm,Default Initialized,Default Initialized,1.291.100,27.fc41,EXISTS_IN_EXT,1.291.100,Y,1,nan,NOT_FOUND,NA,NA,NA,NA,Built
perl-Browser-Open,NA,NA,NA,NA,NA,NA,NA,N,N,Built,0.04,25.azl3,1,1,perl-Browser-Open-0.04-38.fc41.src.rpm,Default Initialized,Default Initialized,0.04,38.fc41,EXISTS_IN_EXT,0.04,Y,1,nan,NOT_FOUND,NA,NA,NA,NA,Built
perl-Business-ISBN,NA,P1,Jyoti,11447,https://github.com/microsoft/azurelinux/pull/11447,OPEN,2024-12-13T11:11:28Z,Y,Y,Built,3.005,3.azl3,1,1,perl-Business-ISBN-3.009-5.fc41.src.rpm,Default Initialized,Default Initialized,3.009,5.fc41,EXISTS_IN_EXT,Not Found,N,0,Jyoti,NA,NA,NA,https://github.com/jykanase/azurelinux.git,topic_perl-Business-ISBN,Failed
perl-Business-ISBN-Data,NA,P0,Jyoti,11432,https://github.com/microsoft/azurelinux/pull/11432,MERGED,2024-12-12T14:22:21Z,Revisit Ver Compare,Revisit Ver Compare,Built,20191107,3.azl3,1,1,perl-Business-ISBN-Data-20240930.001-1.fc41.src,Default Initialized,Default Initialized,20240930.001,1.fc41.src,EXISTS_IN_EXT,20240930.001,Y,1,Jyoti,NA,NA,NA,https://github.com/jykanase/azurelinux.git,topic_perl-Business-ISBN-Data,Built
perl-CBOR-XS,NA,New P0,Sumit,12753,https://github.com/microsoft/azurelinux/pull/12753,OPEN,2025-03-04T07:14:40Z,Y,Y,Built,1.86,2.azl3,1,1,perl-CBOR-XS-1.87-5.fc41.src.rpm,Default Initialized,Default Initialized,1.87,5.fc41,EXISTS_IN_EXT,1.86,Y,1,nan,NOT_FOUND,NA,NA,https://github.com/SumitJenaHCL/azurelinux.git,topic_perl-CBOR-XS,Built
perl-CSS-Tiny,NA,NA,NA,NA,NA,NA,NA,N,N,Built,1.20,13.azl3,1,1,perl-CSS-Tiny-1.20-26.fc41.src.rpm,Default Initialized,Default Initialized,1.20,26.fc41,EXISTS_IN_EXT,1.20,Y,1,nan,NOT_FOUND,NA,NA,NA,NA,Built
perl-Class-C3,NA,New P0,Sumit,12752,https://github.com/microsoft/azurelinux/pull/12752,OPEN,2025-03-04T07:12:31Z,Y,Y,Built,0.34,10.azl3,1,1,perl-Class-C3-0.35-14.fc41.src.rpm,Default Initialized,Default Initialized,0.35,14.fc41,EXISTS_IN_EXT,0.34,Y,1,nan,NOT_FOUND,NA,NA,https://github.com/SumitJenaHCL/azurelinux.git,topic_perl-Class-C3,Built
perl-Class-C3-XS,NA,P0,Jyoti,11591,https://github.com/microsoft/azurelinux/pull/11591,MERGED,2024-12-20T10:34:37Z,Y,Y,Built,0.14,13.azl3,1,1,perl-Class-C3-XS-0.15-16.fc41.src.rpm,Default Initialized,Default Initialized,0.15,16.fc41,EXISTS_IN_EXT,0.15,Y,1,Jyoti,https://github.com/microsoft/azurelinux/pull/11591,Suresh,In Review,https://github.com/jykanase/azurelinux.git,topic_perl-Class-C3-XS,Built
perl-Class-Data-Inheritable,NA,P0,Jyoti,11708,https://github.com/microsoft/azurelinux/pull/11708,OPEN,2024-12-24T13:21:44Z,Y,Y,Built,0.08,37.azl3,1,1,perl-Class-Data-Inheritable-0.09-9.fc41.src.rpm,Default Initialized,Default Initialized,0.09,9.fc41,EXISTS_IN_EXT,0.08,Y,1,Jyoti,https://github.com/microsoft/azurelinux/pull/10618,Suresh,In Review,https://github.com/jykanase/azurelinux.git,topic_perl-Class-Data-Inheritable,Built
perl-Class-Factory-Util,NA,NA,NA,NA,NA,NA,NA,N,N,Built,1.7,34.azl3,1,1,perl-Class-Factory-Util-1.7-47.fc41.src.rpm,Default Initialized,Default Initialized,1.7,47.fc41,EXISTS_IN_EXT,1.7,Y,1,nan,NOT_FOUND,NA,NA,NA,NA,Built
perl-Class-ISA,NA,P1,Kevin,NA,NA,NA,NA,Revisit No Bld Ver,Revisit No Bld Ver,Not Found,Not Found,Not Found,1,1,perl-Class-ISA-0.36-1042.fc41.src.rpm,Default Initialized,Default Initialized,0.36,1042.fc41,MOVED_TO_CORE,Not Found,N,0,Kevin,NA,NA,NA,NA,NA,Not Found
perl-Class-Inspector,NA,NA,NA,NA,NA,NA,NA,N,N,Built,1.36,3.azl3,1,1,perl-Class-Inspector-1.36-17.fc41.src.rpm,Default Initialized,Default Initialized,1.36,17.fc41,EXISTS_IN_EXT,1.36,Y,1,nan,NOT_FOUND,NA,NA,NA,NA,Built
perl-Class-Load,NA,P1,Kevin,NA,NA,NA,NA,N,N,Built,0.25,11.azl3,1,1,perl-Class-Load-0.25-26.fc41.src.rpm,Default Initialized,Default Initialized,0.25,26.fc41,EXISTS_IN_EXT,0.25,N,0,Kevin,NA,NA,NA,NA,NA,Failed
perl-Class-Load-XS,NA,P1,Kevin,NA,NA,NA,NA,N,N,Built,0.10,12.azl3,1,1,perl-Class-Load-XS-0.10-26.fc41.src.rpm,Default Initialized,Default Initialized,0.10,26.fc41,EXISTS_IN_EXT,0.10,N,0,Kevin,NA,NA,NA,NA,NA,Failed
perl-Class-Method-Modifiers,NA,P0,Jyoti,11547,https://github.com/microsoft/azurelinux/pull/11547,MERGED,2024-12-19T14:42:09Z,Y,Y,Built,2.13,3.azl3,1,1,perl-Class-Method-Modifiers-2.15-5.fc41.src.rpm,Default Initialized,Default Initialized,2.15,5.fc41,EXISTS_IN_EXT,2.15,Y,1,Jyoti,https://github.com/microsoft/azurelinux/pull/11547,Suresh,Dev Approved,https://github.com/jykanase/azurelinux.git,topic_perl-Class-Method-Modifiers,Built
perl-Class-Singleton,NA,P0,Jyoti,11546,https://github.com/microsoft/azurelinux/pull/11546,MERGED,2024-12-19T14:14:25Z,Y,Y,Built,1.5,16.azl3,1,1,perl-Class-Singleton-1.6-12.fc41.src.rpm,Default Initialized,Default Initialized,1.6,12.fc41,EXISTS_IN_EXT,1.6,Y,1,Jyoti,https://github.com/microsoft/azurelinux/pull/10618,Suresh,Dev Approved,https://github.com/jykanase/azurelinux.git,topic_perl-Class-Singleton,Built
perl-Class-Tiny,NA,New P0,Sumit,12751,https://github.com/microsoft/azurelinux/pull/12751,OPEN,2025-03-04T07:10:39Z,Y,Y,Built,1.006,13.azl3,1,1,perl-Class-Tiny-1.008-12.fc41.src.rpm,Default Initialized,Default Initialized,1.008,12.fc41,EXISTS_IN_EXT,1.006,Y,1,nan,NOT_FOUND,NA,NA,https://github.com/SumitJenaHCL/azurelinux.git,topic_perl-Class-Tiny,Built
perl-Class-XSAccessor,NA,P1,Kevin,NA,NA,NA,NA,Revisit No Bld Ver,Revisit No Bld Ver,Not Found,Not Found,Not Found,1,1,perl-Class-XSAccessor-1.19-36.fc41.src.rpm,Default Initialized,Default Initialized,1.19,36.fc41,MOVED_TO_CORE,Not Found,N,0,Kevin,NA,NA,NA,NA,NA,Not Found
perl-Clone,NA,P1,Kevin,NA,NA,NA,NA,Revisit No Bld Ver,Revisit No Bld Ver,Not Found,Not Found,Not Found,1,1,perl-Clone-0.47-1.fc41.src.rpm,Default Initialized,Default Initialized,0.47,1.fc41,MOVED_TO_CORE,Not Found,N,0,Kevin,NA,NA,NA,NA,NA,Not Found
perl-Color-ANSI-Util,NA,P1,Kevin,11398,https://github.com/microsoft/azurelinux/pull/11398,MERGED,2024-12-10T21:40:18Z,Y,Y,Built,0.164,6.azl3,1,1,perl-Color-ANSI-Util-0.165-2.fc41.src.rpm,Default Initialized,Default Initialized,0.165,2.fc41,EXISTS_IN_EXT,0.165,N,0,Kevin,NA,NA,NA,https://github.com/kevin-b-lockwood/azurelinux.git,kevin-b-lockwood/perl-Color-ANSI-Util-0.165-1,Built
perl-Color-RGB-Util,NA,P1,Kevin,11400,https://github.com/microsoft/azurelinux/pull/11400,OPEN,2024-12-10T23:09:10Z,Y,Y,Built,0.606,3.azl3,1,1,perl-Color-RGB-Util-0.607-4.fc41.src.rpm,Default Initialized,Default Initialized,0.607,4.fc41,EXISTS_IN_EXT,0.606,N,0,Kevin,NA,NA,NA,https://github.com/kevin-b-lockwood/azurelinux.git,kevin-b-lockwood/perl-Color-RGB-Util-0.607-1,Built
perl-ColorThemeBase-Static,NA,P1,Kevin,11425,https://github.com/microsoft/azurelinux/pull/11425,MERGED,2024-12-12T00:40:42Z,Y,Y,Built,0.008,6.azl3,1,1,perl-ColorThemeBase-Static-0.009-1.fc41.src.rpm,Default Initialized,Default Initialized,0.009,1.fc41,EXISTS_IN_EXT,0.009,N,0,Kevin,NA,NA,NA,https://github.com/kevin-b-lockwood/azurelinux.git,kevin-b-lockwood/perl-ColorThemeBase-Static-0.009-1,Built
perl-ColorThemeRole-ANSI,NA,P1,Kevin,NA,NA,NA,NA,N,N,Built,0.001,6.azl3,1,1,perl-ColorThemeRole-ANSI-0.001-13.fc41.src.rpm,Default Initialized,Default Initialized,0.001,13.fc41,EXISTS_IN_EXT,0.001,N,0,Kevin,NA,NA,NA,NA,NA,Built
perl-ColorThemeUtil-ANSI,NA,P1,Kevin,NA,NA,NA,NA,N,N,Built,0.002,4.azl3,1,1,perl-ColorThemeUtil-ANSI-0.002-11.fc41.src.rpm,Default Initialized,Default Initialized,0.002,11.fc41,EXISTS_IN_EXT,0.002,N,0,Kevin,NA,NA,NA,NA,NA,Built
perl-ColorThemes-Standard,NA,P1,Kevin,NA,NA,NA,NA,N,N,Built,0.003,2.azl3,1,1,perl-ColorThemes-Standard-0.003-9.fc41.src.rpm,Default Initialized,Default Initialized,0.003,9.fc41,EXISTS_IN_EXT,0.003,N,0,Kevin,NA,NA,NA,NA,NA,Built
perl-Compress-LZF,NA,P1,Sreenivasulu,NA,NA,NA,NA,N,N,Failed,3.8,21.azl3,1,1,perl-Compress-LZF-3.8-32.fc41.src.rpm,Default Initialized,Default Initialized,3.8,32.fc41,EXISTS_IN_EXT,3.8,N,0,Sreenivasulu,NA,NA,NA,NA,NA,Built
perl-Compress-Raw-Lzma,NA,New P0,Sumit,12750,https://github.com/microsoft/azurelinux/pull/12750,MERGED,2025-03-04T07:07:25Z,Y,Y,Built,2.101,4.azl3,1,1,perl-Compress-Raw-Lzma-2.212-5.fc41.src.rpm,Default Initialized,Default Initialized,2.212,5.fc41,EXISTS_IN_EXT,2.213,Y,1,nan,NOT_FOUND,NA,NA,https://github.com/SumitJenaHCL/azurelinux.git,topic_perl-Compress-Raw-Lzma,Built
perl-Config-AutoConf,NA,New P0,Sumit,12749,https://github.com/microsoft/azurelinux/pull/12749,OPEN,2025-03-04T07:04:57Z,Y,Y,Built,0.318,3.azl3,1,1,perl-Config-AutoConf-0.320-11.fc41.src.rpm,Default Initialized,Default Initialized,0.320,11.fc41,EXISTS_IN_EXT,0.318,Y,1,nan,NOT_FOUND,NA,NA,https://github.com/SumitJenaHCL/azurelinux.git,topic_perl-Config-AutoConf,Built
perl-Config-INI,NA,New P0,Sumit,12748,https://github.com/microsoft/azurelinux/pull/12748,OPEN,2025-03-04T07:02:54Z,Y,Y,Built,0.025,16.azl3,1,1,perl-Config-INI-0.029-6.fc41.src.rpm,Default Initialized,Default Initialized,0.029,6.fc41,EXISTS_IN_EXT,0.025,Y,1,nan,NOT_FOUND,NA,NA,https://github.com/SumitJenaHCL/azurelinux.git,topic_perl-Config-INI,Built
perl-Config-INI-Reader-Multiline,NA,NA,NA,NA,NA,NA,NA,N,N,Built,1.001,9.azl3,1,1,perl-Config-INI-Reader-Multiline-1.001-21.fc41.,Default Initialized,Default Initialized,1.001,21.fc41.,EXISTS_IN_EXT,1.001,Y,1,nan,NOT_FOUND,NA,NA,NA,NA,Built
perl-Config-IniFiles,NA,P0,Jyoti,11544,https://github.com/microsoft/azurelinux/pull/11544,MERGED,2024-12-19T13:56:46Z,Y,Y,Built,3.000002,6.azl3,1,1,perl-Config-IniFiles-3.000003-14.fc41.src.rpm,Default Initialized,Default Initialized,3.000003,14.fc41,EXISTS_IN_EXT,3.000003,Y,1,Jyoti,https://github.com/microsoft/azurelinux/pull/11544,Suresh,In Review,https://github.com/jykanase/azurelinux.git,topic_perl-Config-IniFiles,Built
perl-Config-Simple,NA,NA,NA,NA,NA,NA,NA,N,N,Built,4.59,34.azl3,1,1,perl-Config-Simple-4.59-46.fc41.src.rpm,Default Initialized,Default Initialized,4.59,46.fc41,EXISTS_IN_EXT,4.59,Y,1,nan,NOT_FOUND,NA,NA,NA,NA,Built
perl-Config-Tiny,NA,New P0,Sumit,12755,https://github.com/microsoft/azurelinux/pull/12755,MERGED,2025-03-04T07:19:19Z,Y,Y,Built,2.24,4.azl3,1,1,perl-Config-Tiny-2.30-4.fc41.src.rpm,Default Initialized,Default Initialized,2.30,4.fc41,EXISTS_IN_EXT,2.30,Y,1,nan,NOT_FOUND,NA,NA,https://github.com/SumitJenaHCL/azurelinux.git,topic_perl-Config-Tiny,Built
perl-Const-Fast,NA,P1,Sreenivasulu,NA,NA,NA,NA,N,N,Built,0.014,21.azl3,1,1,perl-Const-Fast-0.014-33.fc41.src.rpm,Default Initialized,Default Initialized,0.014,33.fc41,EXISTS_IN_EXT,0.014,N,0,Sreenivasulu,NA,NA,NA,NA,NA,Failed
perl-Convert-ASN1,NA,P0,Jyoti,11543,https://github.com/microsoft/azurelinux/pull/11543,MERGED,2024-12-19T13:33:36Z,Y,Y,Built,0.27,21.azl3,1,1,perl-Convert-ASN1-0.34-4.fc41.src.rpm,Default Initialized,Default Initialized,0.34,4.fc41,EXISTS_IN_EXT,0.34,Y,1,Jyoti,https://github.com/microsoft/azurelinux/pull/11543,NA,NA,https://github.com/jykanase/azurelinux.git,topic_perl-Convert-ASN1,Built
perl-Convert-Bencode,NA,NA,NA,NA,NA,NA,NA,N,N,Built,1.03,33.azl3,1,1,perl-Convert-Bencode-1.03-40.fc41.src.rpm,Default Initialized,Default Initialized,1.03,40.fc41,EXISTS_IN_EXT,1.03,Y,1,nan,NOT_FOUND,NA,NA,NA,NA,Built
perl-Coro,NA,NA,NA,NA,NA,NA,NA,N,N,Built,6.570,5.azl3,1,1,perl-Coro-6.570-19.fc41.src.rpm,Default Initialized,Default Initialized,6.570,19.fc41,EXISTS_IN_EXT,6.570,Y,1,nan,NOT_FOUND,NA,NA,NA,NA,Built
perl-Coro-Multicore,NA,P1,Sreenivasulu,NA,NA,NA,NA,N,N,Failed,1.07,3.azl3,1,1,perl-Coro-Multicore-1.07-13.fc41.src.rpm,Default Initialized,Default Initialized,1.07,13.fc41,EXISTS_IN_EXT,1.07,N,0,Sreenivasulu,NA,NA,NA,NA,NA,Built
perl-Cpanel-JSON-XS,NA,P1,Sumit,13022,https://github.com/microsoft/azurelinux/pull/13022,OPEN,2025-03-19T05:08:08Z,Y,Y,Failed,4.27,2.azl3,1,1,perl-Cpanel-JSON-XS-4.38-4.fc41.src.rpm,Default Initialized,Default Initialized,4.38,4.fc41,EXISTS_IN_EXT,4.27,N,0,Sreenivasulu,NA,NA,NA,https://github.com/SumitJenaHCL/azurelinux.git,topic_perl-Cpanel-JSON-XS,Built
perl-Crypt-CBC,NA,P1,Sreenivasulu,NA,NA,NA,NA,Y,Y,Built,2.33,27.azl3,1,1,perl-Crypt-CBC-3.04-16.fc41.src.rpm,Default Initialized,Default Initialized,3.04,16.fc41,EXISTS_IN_EXT,2.33,N,0,Sreenivasulu,NA,NA,NA,NA,NA,Failed
perl-Crypt-DES,NA,P1,Sreenivasulu,NA,NA,NA,NA,N,N,Built,2.07,21.azl3,1,1,perl-Crypt-DES-2.07-39.fc41.src.rpm,Default Initialized,Default Initialized,2.07,39.fc41,EXISTS_IN_EXT,2.07,N,0,Sreenivasulu,NA,NA,NA,NA,NA,Failed
perl-Crypt-IDEA,NA,NA,NA,NA,NA,NA,NA,N,N,Built,1.10,18.azl3,1,1,perl-Crypt-IDEA-1.10-33.fc41.src.rpm,Default Initialized,Default Initialized,1.10,33.fc41,EXISTS_IN_EXT,1.10,Y,1,nan,NOT_FOUND,NA,NA,NA,NA,Built
perl-Crypt-OpenSSL-Bignum,NA,NA,NA,NA,NA,NA,NA,N,N,Built,0.09,10.azl3,1,1,perl-Crypt-OpenSSL-Bignum-0.09-28.fc41.src.rpm,Default Initialized,Default Initialized,0.09,28.fc41,EXISTS_IN_EXT,0.09,Y,1,nan,NOT_FOUND,NA,NA,NA,NA,Built
perl-Crypt-OpenSSL-Guess,NA,P0,Jyoti,11542,https://github.com/microsoft/azurelinux/pull/11542,MERGED,2024-12-19T13:05:50Z,Y,Y,Built,0.11,8.azl3,1,1,perl-Crypt-OpenSSL-Guess-0.15-8.fc41.src.rpm,Default Initialized,Default Initialized,0.15,8.fc41,EXISTS_IN_EXT,0.15,Y,1,Jyoti,https://github.com/microsoft/azurelinux/pull/11542,NA,NA,https://github.com/jykanase/azurelinux.git,topic_perl-Crypt-OpenSSL-Guess,Built
perl-Crypt-OpenSSL-RSA,NA,P1,Sumit,11688,https://github.com/microsoft/azurelinux/pull/11688,OPEN,2024-12-23T18:57:11Z,Y,Y,Failed,0.31,6.azl3,1,1,perl-Crypt-OpenSSL-RSA-0.33-7.fc41.src.rpm,Default Initialized,Default Initialized,0.33,7.fc41,EXISTS_IN_EXT,0.31,Y,1,Sumit,NA,NA,NA,https://github.com/SumitJenaHCL/azurelinux.git,topic_perl-Crypt-OpenSSL-RSA,Built
perl-Crypt-OpenSSL-Random,NA,P0,Jyoti,11541,https://github.com/microsoft/azurelinux/pull/11541,MERGED,2024-12-19T12:30:27Z,Y,Y,Built,0.15,8.azl3,1,1,perl-Crypt-OpenSSL-Random-0.17-2.fc41.src.rpm,Default Initialized,Default Initialized,0.17,2.fc41,EXISTS_IN_EXT,0.17,Y,1,Jyoti,NA,NA,NA,https://github.com/jykanase/azurelinux.git,topic_perl-Crypt-OpenSSL-Random,Built
perl-Crypt-PasswdMD5,NA,P1,Sreenivasulu,11401,https://github.com/microsoft/azurelinux/pull/11401,DRAFT,2024-12-11T00:52:22Z,Y,Y,Built,1.4.0,19.azl3,1,1,perl-Crypt-PasswdMD5-1.4.2-8.fc41.src.rpm,Default Initialized,Default Initialized,1.4.2,8.fc41,EXISTS_IN_EXT,Not Found,N,0,Sreenivasulu,NA,NA,NA,https://github.com/v-smalavathu/azurelinux1.git,topic_perl-Crypt-PasswdMD5,Built
perl-DBD-MySQL,NA,P1,Sreenivasulu,NA,NA,NA,NA,Y,Y,Built,4.050,7.azl3,1,1,perl-DBD-MySQL-5.010-1.fc41.src.rpm,Default Initialized,Default Initialized,5.010,1.fc41,EXISTS_IN_EXT,4.050,N,0,Sreenivasulu,NA,NA,NA,NA,NA,Failed
perl-Data-Munge,NA,P1,Sumit,13023,https://github.com/microsoft/azurelinux/pull/13023,OPEN,2025-03-19T05:10:09Z,Y,Y,Built,0.097,11.azl3,1,1,perl-Data-Munge-0.111-2.fc41.src.rpm,Default Initialized,Default Initialized,0.111,2.fc41,EXISTS_IN_EXT,0.097,N,0,Sreenivasulu,NA,NA,NA,https://github.com/SumitJenaHCL/azurelinux.git,topic_perl-Data-Munge,Built
perl-Data-OptList,NA,P1,Sreenivasulu,NA,NA,NA,NA,Revisit No Bld Ver,Revisit No Bld Ver,Not Found,Not Found,Not Found,1,1,perl-Data-OptList-0.114-5.fc41.src.rpm,Default Initialized,Default Initialized,0.114,5.fc41,MOVED_TO_CORE,Not Found,N,0,Sreenivasulu,NA,NA,NA,NA,NA,Not Found
perl-Data-Peek,NA,P0,Jyoti,11539,https://github.com/microsoft/azurelinux/pull/11539,MERGED,2024-12-19T11:07:29Z,Y,Y,Built,0.49,2.azl3,1,1,perl-Data-Peek-0.52-8.fc41.src.rpm,Default Initialized,Default Initialized,0.52,8.fc41,EXISTS_IN_EXT,0.52,Y,1,Jyoti,NA,NA,NA,https://github.com/jykanase/azurelinux.git,topic_perl-Data-Peek,Built
perl-Data-Section,NA,New P0,Sumit,12759,https://github.com/microsoft/azurelinux/pull/12759,OPEN,2025-03-04T07:48:53Z,Y,Y,Built,0.200007,10.azl3,1,1,perl-Data-Section-0.200008-6.fc41.src.rpm,Default Initialized,Default Initialized,0.200008,6.fc41,EXISTS_IN_EXT,0.200007,Y,1,nan,NOT_FOUND,NA,NA,https://github.com/SumitJenaHCL/azurelinux.git,topic_perl-Data-Section,Built
perl-Data-UUID,NA,P0,Jyoti,11536,https://github.com/microsoft/azurelinux/pull/11536,MERGED,2024-12-19T04:52:32Z,Y,Y,Built,1.224,5.azl3,1,1,perl-Data-UUID-1.227-3.fc41.src.rpm,Default Initialized,Default Initialized,1.227,3.fc41,EXISTS_IN_EXT,1.227,Y,1,Jyoti,https://github.com/microsoft/azurelinux/pull/11536,NA,NA,https://github.com/jykanase/azurelinux.git,topic_perl-Data-UUID,Built
perl-Date-ISO8601,NA,NA,NA,NA,NA,NA,NA,N,N,Built,0.005,9.azl3,1,1,perl-Date-ISO8601-0.005-21.fc41.src.rpm,Default Initialized,Default Initialized,0.005,21.fc41,EXISTS_IN_EXT,0.005,Y,1,nan,NOT_FOUND,NA,NA,NA,NA,Built
perl-Date-Manip,NA,P0,Jyoti,11522,https://github.com/microsoft/azurelinux/pull/11522,OPEN,2024-12-18T16:04:48Z,Y,Y,Built,6.82,2.azl3,1,1,perl-Date-Manip-6.96-1.fc41.src.rpm,Default Initialized,Default Initialized,6.96,1.fc41,EXISTS_IN_EXT,6.82,Y,1,Jyoti,NA,NA,NA,https://github.com/jykanase/azurelinux.git,topic_perl-Date-Manip,Built
perl-DateTime,NA,P1,Sumit,NA,NA,NA,NA,Y,Y,Built,1.52,3.azl3,1,1,perl-DateTime-1.65-6.fc41.src.rpm,Default Initialized,Default Initialized,1.65,6.fc41,EXISTS_IN_EXT,1.52,N,0,Sumit,NA,NA,NA,NA,NA,Failed
perl-DateTime-Format-Builder,NA,P1,Sumit,NA,NA,NA,NA,Y,Y,Built,0.8200,6.azl3,1,1,perl-DateTime-Format-Builder-0.8300-14.fc41.src,Default Initialized,Default Initialized,0.8300,14.fc41.src,EXISTS_IN_EXT,0.8200,N,0,Sumit,NA,NA,NA,NA,NA,Failed
perl-DateTime-Format-DateParse,NA,P1,Sumit,NA,NA,NA,NA,N,N,Built,0.05,23.azl3,1,1,perl-DateTime-Format-DateParse-0.05-36.fc41.src,Default Initialized,Default Initialized,0.05,36.fc41.src,EXISTS_IN_EXT,0.05,N,0,Sumit,NA,NA,NA,NA,NA,Failed
perl-DateTime-Format-HTTP,NA,P1,Sumit,NA,NA,NA,NA,N,N,Built,0.42,16.azl3,1,1,perl-DateTime-Format-HTTP-0.42-29.fc41.src.rpm,Default Initialized,Default Initialized,0.42,29.fc41,EXISTS_IN_EXT,0.42,N,0,Sumit,NA,NA,NA,NA,NA,Failed
perl-DateTime-Format-IBeat,NA,P1,Sumit,NA,NA,NA,NA,N,N,Built,0.161,37.azl3,1,1,perl-DateTime-Format-IBeat-0.161-50.fc41.src.rp,Default Initialized,Default Initialized,0.161,50.fc41.src.rp,EXISTS_IN_EXT,0.161,N,0,Sumit,NA,NA,NA,NA,NA,Failed
perl-DateTime-Format-ISO8601,NA,P1,Sumit,NA,NA,NA,NA,Y,Y,Built,0.08,24.azl3,1,1,perl-DateTime-Format-ISO8601-0.16-12.fc41.src.r,Default Initialized,Default Initialized,0.16,12.fc41.src.r,EXISTS_IN_EXT,0.08,N,0,Sumit,NA,NA,NA,NA,NA,Failed
perl-DateTime-Format-Mail,NA,P1,Sumit,NA,NA,NA,NA,N,N,Built,0.403,13.azl3,1,1,perl-DateTime-Format-Mail-0.403-25.fc41.src.rpm,Default Initialized,Default Initialized,0.403,25.fc41,EXISTS_IN_EXT,0.403,N,0,Sumit,NA,NA,NA,NA,NA,Failed
perl-DateTime-Format-Strptime,NA,P1,Sumit,NA,NA,NA,NA,Y,Y,Built,1.77,3.azl3,1,1,perl-DateTime-Format-Strptime-1.79-11.fc41.src.,Default Initialized,Default Initialized,1.79,11.fc41.src.,EXISTS_IN_EXT,1.77,N,0,Sumit,NA,NA,NA,NA,NA,Failed
perl-DateTime-Locale,NA,P1,Sumit,NA,NA,NA,NA,Y,Y,Built,1.25,4.azl3,1,1,perl-DateTime-Locale-1.44-1.fc41.src.rpm,Default Initialized,Default Initialized,1.44,1.fc41,EXISTS_IN_EXT,1.25,N,0,Sumit,NA,NA,NA,NA,NA,Failed
perl-DateTime-TimeZone,NA,P1,Sumit,NA,NA,NA,NA,Y,Y,Built,2.39,2.azl3,1,1,perl-DateTime-TimeZone-2.63-1.fc41.src.rpm,Default Initialized,Default Initialized,2.63,1.fc41,EXISTS_IN_EXT,2.39,N,0,Sumit,NA,NA,NA,NA,NA,Failed
perl-DateTime-TimeZone-SystemV,NA,NA,NA,NA,NA,NA,NA,N,N,Built,0.010,10.azl3,1,1,perl-DateTime-TimeZone-SystemV-0.010-22.fc41.sr,Default Initialized,Default Initialized,0.010,22.fc41.sr,EXISTS_IN_EXT,0.010,Y,1,nan,NOT_FOUND,NA,NA,NA,NA,Built
perl-DateTime-TimeZone-Tzfile,NA,NA,NA,NA,NA,NA,NA,N,N,Built,0.011,10.azl3,1,1,perl-DateTime-TimeZone-Tzfile-0.011-22.fc41.src,Default Initialized,Default Initialized,0.011,22.fc41.src,EXISTS_IN_EXT,0.011,Y,1,nan,NOT_FOUND,NA,NA,NA,NA,Built
perl-Devel-CallChecker,NA,P0,Kevin,11498,https://github.com/microsoft/azurelinux/pull/11498,OPEN,2024-12-17T17:30:03Z,Y,Y,Built,0.008,10.azl3,1,1,perl-Devel-CallChecker-0.009-7.fc41.src.rpm,Default Initialized,Default Initialized,0.009,7.fc41,EXISTS_IN_EXT,0.008,Y,1,Kevin,https://github.com/microsoft/azurelinux/pull/11498,NA,NA,https://github.com/kevin-b-lockwood/azurelinux.git,kevin-b-lockwood/perl-Devel-CallChecker-0.009-1,Built
perl-Devel-Caller,NA,P1,Akarsh,NA,NA,NA,NA,Revisit No Bld Ver,Revisit No Bld Ver,Not Found,Not Found,Not Found,1,1,perl-Devel-Caller-2.07-7.fc41.src.rpm,Default Initialized,Default Initialized,2.07,7.fc41,MOVED_TO_CORE,Not Found,N,0,Akarsh,NOT_FOUND,NA,NA,NA,NA,Not Found
perl-Devel-Cycle,NA,P1,Akarsh,NA,NA,NA,NA,Revisit No Bld Ver,Revisit No Bld Ver,Not Found,Not Found,Not Found,1,1,perl-Devel-Cycle-1.12-30.fc41.src.rpm,Default Initialized,Default Initialized,1.12,30.fc41,MOVED_TO_CORE,Not Found,N,0,Akarsh,NOT_FOUND,NA,NA,NA,NA,Not Found
